full_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,seats,mileage,body_type,city,registered_year_Imputation,km_group,max_power_clean_bhp,mileage_number,mileage_unit,boxcox_resale_price
2016 Maruti Wagon R VXI,4391.55,2016.0,998.0,Third Party,Manual,47000.0,First Owner,Petrol,5.0,21.79 kmpl,Hatchback,Pune,2016.0,20k-60k,67.0,21.79,kmpl,3.3554479842845875
2016 Volkswagen Vento 1.2 TSI Highline AT,7115.42,2016.0,1197.0,Third Party,Automatic,65000.0,First Owner,Petrol,5.0,16.93 kmpl,Sedan,Pune,2016.0,60k-100k,103.0,16.93,kmpl,3.404089071376426
2014 Maruti Celerio VXI AT,4391.55,2014.0,998.0,Comprehensive,Automatic,36400.0,First Owner,Petrol,5.0,23.1 kmpl,Hatchback,Pune,2014.0,20k-60k,67.0,23.1,kmpl,3.3554479842845875
2016 Maruti Celerio ZXI AT,4891.85,2016.0,998.0,Comprehensive,Automatic,30400.0,Second Owner,Petrol,5.0,23.1 kmpl,Hatchback,Pune,2016.0,20k-60k,67.0,23.1,kmpl,3.366870643566446
2016 Honda City i VTEC V,6781.88,2016.0,1497.0,Third Party,Manual,87000.0,First Owner,Petrol,5.0,17.8 kmpl,Sedan,Pune,2016.0,60k-100k,117.0,17.8,kmpl,3.3995248675751015
2020 Volkswagen Polo 1.0 MPI Comfortline BSIV,8060.43,2020.0,999.0,Third Party,Manual,11000.0,First Owner,Petrol,5.0,18.78 kmpl,Hatchback,Pune,2020.0,0-20k,75.0,18.78,kmpl,3.4156755143508244
2019 Volkswagen Polo Cup Edition Comfortline,7059.83,2019.0,999.0,Third Party,Manual,22000.0,Second Owner,Petrol,5.0,18.78 kmpl,Hatchback,Pune,2019.0,20k-60k,75.0,18.78,kmpl,3.403347403907945
2020 Maruti Wagon R LXI CNG Optional,6670.7,2020.0,998.0,Third Party,Manual,36000.0,First Owner,CNG,5.0,26.6 kmpl,Hatchback,Pune,2020.0,20k-60k,58.0,26.0,kmpl,3.397939899268065
2017 Honda WR-V i-VTEC VX,8338.38,2017.0,1199.0,Third Party,Manual,39000.0,First Owner,Petrol,5.0,17.5 kmpl,SUV,Pune,2017.0,20k-60k,88.0,17.5,kmpl,3.418759556158009
2012 Maruti SX4 Green Vxi (CNG),3557.71,2012.0,1586.0,Third Party,Manual,84000.0,First Owner,CNG,5.0,21.4 kmpl,Sedan,Pune,2012.0,60k-100k,103.0,21.4,kmpl,3.3321876228486276
2015 Tata Zest Revotron 1.2T XMS,4335.96,2015.0,1193.0,Third Party,Manual,50000.0,First Owner,Petrol,5.0,17.57 kmpl,Sedan,Pune,2015.0,20k-60k,88.0,17.570000000000004,kmpl,3.3540774551425314
2013 Tata Nano Lx BSIV,2167.98,2013.0,998.0,Third Party,Manual,39000.0,First Owner,Petrol,4.0,25.4 kmpl,Hatchback,Pune,2013.0,20k-60k,58.0,25.4,kmpl,3.2720495782982733
2020 Skoda Rapid 1.0 TSI Ambition,8116.02,2020.0,999.0,Third Party,Manual,47000.0,First Owner,Petrol,5.0,18.97 kmpl,Sedan,Pune,2020.0,20k-60k,108.0,18.97,kmpl,3.416302993629124
2016 Maruti Swift VXI Deca,6114.81,2016.0,1197.0,Comprehensive,Manual,25000.0,First Owner,Petrol,5.0,20.4 kmpl,Hatchback,Pune,2016.0,20k-60k,81.0,20.4,kmpl,3.389480790714058
2015 Maruti Alto K10 LXI CNG,3724.48,2015.0,998.0,Third Party,Manual,65000.0,First Owner,CNG,4.0,32.26 kmpl,Hatchback,Pune,2015.0,60k-100k,58.0,26.0,kmpl,3.337359577204298
2016 Maruti Ciaz VXi Plus,7115.42,2016.0,1373.0,Third Party,Manual,67000.0,First Owner,Petrol,5.0,20.73 kmpl,Sedan,Pune,2016.0,60k-100k,91.0,20.73,kmpl,3.404089071376426
2017 Maruti Ertiga VXI,9227.81,2017.0,1462.0,Third Party,Manual,19000.0,First Owner,Petrol,7.0,19.01 kmpl,MUV,Pune,2017.0,0-20k,103.0,19.01,kmpl,3.427815398152287
2017 Maruti Baleno 1.2 Zeta,6948.65,2017.0,1197.0,Comprehensive,Manual,47002.0,First Owner,Petrol,5.0,21.4 kmpl,Hatchback,Pune,2017.0,20k-60k,83.0,21.4,kmpl,3.401841642838838
2013 Hyundai i10 Magna 1.1L,3101.88,2013.0,1086.0,Third Party,Manual,65000.0,Second Owner,Petrol,5.0,19.81 kmpl,Hatchback,Pune,2013.0,60k-100k,68.0,19.81,kmpl,3.3163260805157138
2019 Mercedes-Benz GLA Class 200 Sport,31685.84,2019.0,1991.0,Comprehensive,Automatic,22300.0,Third Owner,Petrol,5.0,13.7 kmpl,SUV,Pune,2019.0,20k-60k,183.0,13.7,kmpl,3.5205203265693656
2015 Honda Amaze E i-Vtech,5169.8,2015.0,1198.0,Comprehensive,Manual,16500.0,First Owner,Petrol,5.0,18 kmpl,Sedan,Pune,2015.0,0-20k,86.0,18.0,kmpl,3.372595906517871
2014 Hyundai i20 Asta 1.2,4725.08,2014.0,1197.0,Comprehensive,Manual,43000.0,First Owner,Petrol,5.0,18.6 kmpl,Hatchback,Pune,2014.0,20k-60k,81.0,18.6,kmpl,3.3632339561399833
2018 Renault KWID RXT AMT,3891.24,2018.0,998.0,Third Party,Automatic,63000.0,First Owner,Petrol,5.0,25.17 kmpl,Hatchback,Pune,2018.0,60k-100k,58.0,25.17,kmpl,3.342246062789089
2019 Maruti Celerio VXI CNG,5781.28,2019.0,998.0,Comprehensive,Manual,63000.0,First Owner,CNG,5.0,30.47 km/kg,Hatchback,Pune,2019.0,60k-100k,58.0,26.0,km/kg,3.383923222454958
2015 Maruti Celerio ZXI,4447.14,2015.0,998.0,Comprehensive,Manual,26000.0,First Owner,Petrol,5.0,23.1 kmpl,Hatchback,Pune,2015.0,20k-60k,67.0,23.1,kmpl,3.356796723820971
2021 Maruti Baleno Zeta,8616.33,2021.0,1197.0,Comprehensive,Manual,19000.0,First Owner,Petrol,5.0,21.01 kmpl,Hatchback,Pune,2021.0,0-20k,81.0,21.01,kmpl,3.4217161182659885
2015 Hyundai Verna 1.6 SX VTVT (O),7004.24,2015.0,1591.0,Comprehensive,Manual,73000.0,First Owner,Petrol,5.0,17.1 kmpl,Sedan,Pune,2015.0,60k-100k,121.0,17.1,kmpl,3.4025983058328184
2016 Maruti Swift DDiS VDI,6214.87,2016.0,1248.0,Third Party,Manual,78000.0,First Owner,Diesel,5.0,28.4 kmpl,Hatchback,Pune,2016.0,60k-100k,74.0,26.0,kmpl,3.3910736497536007
2015 Ford Ecosport 1.5 Petrol Titanium AT,6503.94,2015.0,1496.0,Comprehensive,Automatic,66000.0,First Owner,Petrol,5.0,14.7 kmpl,SUV,Pune,2015.0,60k-100k,120.0,14.7,kmpl,3.3954988102158645
2018 Honda City i-DTEC V,9005.45,2018.0,1498.0,Comprehensive,Manual,80000.0,First Owner,Diesel,5.0,25.6 kmpl,Sedan,Pune,2018.0,60k-100k,97.0,25.6,kmpl,3.425658254994693
2018 Maruti Swift VXI 2018,6670.7,2018.0,1197.0,Comprehensive,Manual,41536.0,Second Owner,Petrol,5.0,22 kmpl,Hatchback,Pune,2018.0,20k-60k,81.0,22.0,kmpl,3.397939899268065
2013 Hyundai Sonata 2.4 GDi MT,7226.6,2013.0,2359.0,Comprehensive,Manual,38500.0,First Owner,Petrol,5.0,13.44 kmpl,Sedan,Pune,2013.0,20k-60k,187.0,13.44,kmpl,3.405550634802963
2013 Honda Brio S MT,3502.12,2013.0,1198.0,Third Party,Manual,84000.0,First Owner,Petrol,5.0,19.4 kmpl,Hatchback,Pune,2013.0,60k-100k,86.0,19.4,kmpl,3.3303950048245206
2015 Mercedes-Benz E-Class E250 CDI,21957.73,2015.0,2143.0,Comprehensive,Automatic,97000.0,Second Owner,Diesel,5.0,13 kmpl,Sedan,Pune,2015.0,60k-100k,187.0,13.0,kmpl,3.4960617152390143
2014 Maruti Swift VDI Glory Limited Edition,5114.21,2014.0,1248.0,Comprehensive,Manual,75000.0,First Owner,Diesel,5.0,25.2 kmpl,Hatchback,Mumbai,2014.0,60k-100k,74.0,25.2,kmpl,3.371482498499911
2017 Maruti Swift Dzire VXI,6559.53,2017.0,1197.0,Comprehensive,Manual,51400.0,First Owner,Petrol,5.0,20.85 kmpl,Sedan,Pune,2017.0,20k-60k,83.0,20.85,kmpl,3.396321276478827
2017 Hyundai Creta 1.6 VTVT AT SX Plus,10450.77,2017.0,1591.0,Comprehensive,Automatic,58000.0,Second Owner,Petrol,5.0,13 kmpl,SUV,Pune,2017.0,20k-60k,121.0,13.0,kmpl,3.438606473796782
2015 Tata Nano Twist XTA,2223.57,2015.0,998.0,Comprehensive,Automatic,42055.0,Second Owner,Petrol,4.0,25.4 kmpl,Hatchback,Pune,2015.0,20k-60k,58.0,25.4,kmpl,3.2753194486452664
2019 Renault KWID RXL,4058.01,2019.0,998.0,Comprehensive,Manual,14650.0,First Owner,Petrol,5.0,22.25 kmpl,Hatchback,Pune,2019.0,0-20k,58.0,22.25,kmpl,3.3468746387037456
2016 Tata Nano Twist XTA,2890.64,2016.0,998.0,Third Party,Automatic,18000.0,First Owner,Petrol,4.0,25.4 kmpl,Hatchback,Pune,2016.0,0-20k,58.0,25.4,kmpl,3.3079385620871586
2015 Hyundai i20 Asta Option 1.2,5503.33,2015.0,1197.0,Comprehensive,Manual,76000.0,First Owner,Petrol,5.0,18.6 kmpl,Hatchback,Pune,2015.0,60k-100k,81.0,18.6,kmpl,3.378972216652173
2013 Toyota Etios G,4058.01,2013.0,1496.0,Comprehensive,Manual,84000.0,First Owner,Petrol,5.0,17.6 kmpl,Sedan,Pune,2013.0,60k-100k,88.0,17.6,kmpl,3.3468746387037456
2014 Maruti Celerio VXI,3168.58,2014.0,998.0,Third Party,Manual,63000.0,First Owner,Petrol,5.0,23.1 kmpl,Hatchback,Pune,2014.0,60k-100k,67.0,23.1,kmpl,3.3188253942073427
2014 Hyundai Grand i10 SportZ Edition,3613.3,2014.0,1197.0,Comprehensive,Manual,63000.0,Second Owner,Petrol,5.0,18.9 kmpl,Hatchback,Pune,2014.0,60k-100k,81.0,18.9,kmpl,3.33394512586647
2019 Honda Amaze S Petrol BSIV,6615.11,2019.0,1199.0,Zero Dep,Manual,40500.0,First Owner,Petrol,5.0,19.5 kmpl,Sedan,Pune,2019.0,20k-60k,88.0,19.5,kmpl,3.397134819835788
2016 Volkswagen Polo 1.2 MPI Trendline,5280.97,2016.0,1198.0,Comprehensive,Manual,43800.0,First Owner,Petrol,5.0,18.78 kmpl,Hatchback,Pune,2016.0,20k-60k,74.0,18.78,kmpl,3.3747777248255977
2017 Maruti Ciaz Zeta Automatic BSIV,7237.71,2017.0,1462.0,Comprehensive,Automatic,89000.0,First Owner,Petrol,5.0,20.28 kmpl,Sedan,Pune,2017.0,60k-100k,103.0,20.28,kmpl,3.405695120347955
2011 Mercedes-Benz M-Class ML 350 CDI,11106.72,2011.0,2360.0,Comprehensive,Automatic,117000.0,Second Owner,Diesel,5.0,11.74 kmpl,SUV,Pune,2011.0,100k+,187.0,13.0,kmpl,3.443756060117157
2018 Maruti Vitara Brezza VDi Option,9394.57,2018.0,1248.0,Comprehensive,Manual,61000.0,Second Owner,Diesel,5.0,24.3 kmpl,SUV,Pune,2018.0,60k-100k,88.0,24.3,kmpl,3.4293904306261362
2012 Volkswagen Polo Diesel Comfortline 1.2L,3324.23,2012.0,1199.0,Third Party,Manual,81000.0,Second Owner,Diesel,5.0,22.07 kmpl,Hatchback,Pune,2012.0,60k-100k,73.0,22.07,kmpl,3.324407280144853
2009 Toyota Innova 2.5 G (Diesel) 7 Seater,5280.97,2009.0,2360.0,Comprehensive,Manual,94000.0,First Owner,Diesel,7.0,12.99 kmpl,MUV,Pune,2009.0,60k-100k,100.0,13.0,kmpl,3.3747777248255977
2018 Maruti Baleno 1.2 Delta,7448.95,2018.0,1197.0,Comprehensive,Manual,74325.0,First Owner,Petrol,5.0,21.4 kmpl,Hatchback,Pune,2018.0,60k-100k,83.0,21.4,kmpl,3.408390013724219
2017 Maruti SX4 S Cross DDiS 200 Zeta,8338.38,2017.0,1248.0,Comprehensive,Manual,93000.0,First Owner,Diesel,5.0,23.65 kmpl,SUV,Pune,2017.0,60k-100k,88.0,23.65,kmpl,3.418759556158009
2013 Nissan Micra XV CVT,2723.87,2013.0,1198.0,Comprehensive,Automatic,56245.0,Third Owner,Petrol,5.0,19.34 kmpl,Hatchback,Pune,2013.0,20k-60k,76.0,19.34,kmpl,3.300748616820772
2013 Maruti Ertiga VDI,6948.65,2013.0,1248.0,Comprehensive,Manual,93000.0,First Owner,Diesel,7.0,20.77 kmpl,MUV,Pune,2013.0,60k-100k,88.0,20.77,kmpl,3.401841642838838
2013 Maruti Wagon R LXI CNG Optional,3446.53,2013.0,998.0,Comprehensive,Manual,84000.0,Second Owner,CNG,5.0,26.6 kmpl,Hatchback,Pune,2013.0,60k-100k,58.0,26.0,kmpl,3.3285659958582654
2013 Hyundai Elantra CRDi SX AT,6114.81,2013.0,1582.0,Comprehensive,Automatic,93000.0,Second Owner,Diesel,5.0,19.5 kmpl,Sedan,Pune,2013.0,60k-100k,126.0,19.5,kmpl,3.389480790714058
2015 Toyota Etios Liva 1.2 GX,4725.08,2015.0,1197.0,Comprehensive,Manual,61000.0,First Owner,Petrol,5.0,17.71 kmpl,Hatchback,Pune,2015.0,60k-100k,78.0,17.71,kmpl,3.3632339561399833
2014 Maruti Ertiga ZXI,7504.54,2014.0,1373.0,Comprehensive,Manual,62000.0,First Owner,Petrol,7.0,16.02 kmpl,MUV,Pune,2014.0,60k-100k,93.0,16.02,kmpl,3.4090831559842654
2013 Maruti Ertiga ZXI,6392.76,2013.0,1373.0,Comprehensive,Manual,61000.0,First Owner,Petrol,7.0,16.02 kmpl,MUV,Pune,2013.0,60k-100k,93.0,16.02,kmpl,3.3938268572128387
2015 Maruti Ertiga CNG VXI,7393.36,2015.0,1462.0,Comprehensive,Manual,98000.0,First Owner,CNG,7.0,26.08 km/kg,MUV,Pune,2015.0,60k-100k,91.0,26.0,km/kg,3.407690291514224
2014 Skoda Octavia 2.0 TDI AT Style,7282.19,2014.0,1968.0,Comprehensive,Automatic,115000.0,First Owner,Diesel,5.0,19.5 kmpl,Sedan,Pune,2014.0,100k+,141.0,19.5,kmpl,3.406270782778276
2018 Maruti Swift Dzire AMT ZXI Plus BS IV,7949.26,2018.0,1197.0,Comprehensive,Automatic,51691.0,First Owner,Petrol,5.0,22 kmpl,Sedan,Pune,2018.0,20k-60k,81.0,22.0,kmpl,3.4144040759536947
2015 Hyundai Grand i10 Era,4391.55,2015.0,1197.0,Third Party,Manual,78000.0,First Owner,Petrol,5.0,18.9 kmpl,Hatchback,Pune,2015.0,60k-100k,82.0,18.9,kmpl,3.3554479842845875
2017 Renault KWID 1.0 RXT,3057.41,2017.0,999.0,Third Party,Manual,60000.0,First Owner,Petrol,5.0,23.01 kmpl,Hatchback,Pune,2017.0,20k-60k,67.0,23.009999999999998,kmpl,3.3146216286441312
2014 Toyota Fortuner 4x2 Manual,15287.03,2014.0,2360.0,Comprehensive,Manual,120000.0,First Owner,Diesel,7.0,13 kmpl,SUV,Pune,2014.0,100k+,168.0,13.0,kmpl,3.4694541642049432
2021 Kia Seltos HTK Plus AT D,18344.44,2021.0,1493.0,Comprehensive,Automatic,58000.0,First Owner,Diesel,5.0,17.8 kmpl,SUV,Pune,2021.0,20k-60k,113.0,17.8,kmpl,3.4831711227445514
2015 Hyundai Grand i10 AT Asta,6114.81,2015.0,1197.0,Comprehensive,Automatic,53000.0,First Owner,Petrol,5.0,18.9 kmpl,Hatchback,Pune,2015.0,20k-60k,82.0,18.9,kmpl,3.389480790714058
2012 Skoda Rapid 1.6 TDI Ambition Plus,4058.01,2012.0,1598.0,Third Party,Manual,90000.0,First Owner,Diesel,5.0,20.5 kmpl,Sedan,Pune,2012.0,60k-100k,103.0,20.5,kmpl,3.3468746387037456
2017 Maruti Ciaz VXi Plus,7226.6,2017.0,1373.0,Third Party,Manual,58000.0,Second Owner,Petrol,5.0,20.73 kmpl,Sedan,Pune,2017.0,20k-60k,91.0,20.73,kmpl,3.405550634802963
2019 Maruti S-Presso VXI Opt AT 2019-2022,4880.73,2019.0,998.0,Third Party,Automatic,42000.0,First Owner,Petrol,5.0,21.7 kmpl,Hatchback,Pune,2019.0,20k-60k,65.0,21.7,kmpl,3.3666330673249925
2009 Maruti Wagon R LXI,2167.98,2009.0,998.0,Comprehensive,Manual,76000.0,First Owner,Petrol,5.0,18.9 kmpl,Hatchback,Pune,2009.0,60k-100k,67.0,18.9,kmpl,3.2720495782982733
2017 Volkswagen Vento 1.6 Highline,7771.37,2017.0,1598.0,Comprehensive,Manual,32000.0,First Owner,Petrol,5.0,16.09 kmpl,Sedan,Pune,2017.0,20k-60k,103.0,16.09,kmpl,3.412322013394591
2015 Mercedes-Benz B Class B180 CDI,12785.52,2015.0,2143.0,Comprehensive,Automatic,64000.0,Second Owner,Diesel,5.0,14.8 kmpl,Hatchback,Pune,2015.0,60k-100k,120.0,14.8,kmpl,3.455349097488398
2013 Volkswagen Polo IPL II 1.2 Petrol Highline,4169.19,2013.0,1198.0,Comprehensive,Manual,79000.0,Second Owner,Petrol,5.0,17.24 kmpl,Hatchback,Pune,2013.0,60k-100k,73.0,17.24,kmpl,3.3498286097594283
2014 Renault Duster 110PS Diesel RxL,5003.03,2014.0,1461.0,Comprehensive,Manual,81000.0,First Owner,Diesel,5.0,19.6 kmpl,SUV,Pune,2014.0,60k-100k,108.0,19.6,kmpl,3.369209010798171
2016 Renault KWID RXE,3224.17,2016.0,998.0,Comprehensive,Manual,20000.0,First Owner,Petrol,5.0,25.17 kmpl,Hatchback,Pune,2016.0,0-20k,58.0,25.17,kmpl,3.3208580511068875
2010 Hyundai i10 Era,2479.28,2010.0,1086.0,Comprehensive,Manual,35525.0,First Owner,Petrol,5.0,19.81 kmpl,Hatchback,Pune,2010.0,20k-60k,68.0,19.81,kmpl,3.289129891088223
2020 Renault KWID RXL BSVI,4725.08,2020.0,998.0,Third Party,Manual,24125.0,First Owner,Petrol,5.0,25.17 kmpl,Hatchback,Pune,2020.0,20k-60k,58.0,25.17,kmpl,3.3632339561399833
2015 Honda City i DTEC SV,6948.65,2015.0,1498.0,Comprehensive,Manual,77000.0,Second Owner,Diesel,5.0,26 kmpl,Sedan,Pune,2015.0,60k-100k,98.0,26.0,kmpl,3.401841642838838
2018 Mahindra XUV500 AT W10 FWD,16398.81,2018.0,2179.0,Comprehensive,Automatic,72000.0,First Owner,Diesel,7.0,16 kmpl,SUV,Pune,2018.0,60k-100k,140.0,16.0,kmpl,3.4748148628291635
2015 Hyundai i20 Asta 1.4 CRDi,6392.76,2015.0,1396.0,Third Party,Manual,75000.0,First Owner,Diesel,5.0,22.54 kmpl,Hatchback,Pune,2015.0,60k-100k,88.0,22.54,kmpl,3.3938268572128387
2017 Maruti Wagon R VXI,4725.08,2017.0,998.0,Third Party,Manual,37000.0,First Owner,Petrol,5.0,21.79 kmpl,Hatchback,Pune,2017.0,20k-60k,67.0,21.79,kmpl,3.3632339561399833
2016 Volkswagen Vento 1.5 TDI Highline AT,7782.49,2016.0,1498.0,Comprehensive,Automatic,72000.0,First Owner,Diesel,5.0,22.15 kmpl,Sedan,Pune,2016.0,60k-100k,108.0,22.15,kmpl,3.4124539254294466
2008 Hyundai i10 Sportz 1.2,2167.98,2008.0,1197.0,Third Party,Manual,74900.0,Second Owner,Petrol,5.0,20.36 kmpl,Hatchback,Pune,2008.0,60k-100k,78.0,20.36,kmpl,3.2720495782982733
2017 Maruti Ciaz 1.4 Alpha,7671.31,2017.0,1373.0,Third Party,Manual,68900.0,First Owner,Petrol,5.0,20.73 kmpl,Sedan,Pune,2017.0,60k-100k,91.0,20.73,kmpl,3.4111241893441897
2012 Maruti Ertiga VDI,5836.87,2012.0,1248.0,Third Party,Manual,68000.0,Second Owner,Diesel,7.0,20.77 kmpl,MUV,Pune,2012.0,60k-100k,88.0,20.77,kmpl,3.3848773063118682
2016 Toyota Etios Cross 1.5L V,5280.97,2016.0,1496.0,Comprehensive,Manual,78900.0,First Owner,Petrol,5.0,16.78 kmpl,Hatchback,Pune,2016.0,60k-100k,88.0,16.78,kmpl,3.3747777248255977
2013 Volkswagen Polo 1.2 MPI Highline,4169.19,2013.0,1198.0,Third Party,Manual,68000.0,Second Owner,Petrol,5.0,16.47 kmpl,Hatchback,Pune,2013.0,60k-100k,74.0,16.47,kmpl,3.3498286097594283
2013 Ford Ecosport 1.0 Ecoboost Titanium Optional,5169.8,2013.0,999.0,Comprehensive,Manual,39200.0,First Owner,Petrol,5.0,18.88 kmpl,SUV,Pune,2013.0,20k-60k,123.0,18.88,kmpl,3.372595906517871
2017 Tata Tiago 1.2 Revotron XT,5003.03,2017.0,1199.0,Third Party,Manual,68000.0,First Owner,Petrol,5.0,23.84 kmpl,Hatchback,Pune,2017.0,60k-100k,84.0,23.84,kmpl,3.369209010798171
2014 Hyundai Verna 1.6 SX VTVT AT,6615.11,2014.0,1591.0,Comprehensive,Automatic,62000.0,First Owner,Petrol,5.0,15.74 kmpl,Sedan,Pune,2014.0,60k-100k,121.0,15.74,kmpl,3.397134819835788
2020 Kia Seltos HTK G,12618.75,2020.0,1497.0,Comprehensive,Manual,35000.0,First Owner,Petrol,5.0,16.8 kmpl,SUV,Pune,2020.0,20k-60k,113.0,16.8,kmpl,3.4542860357156
2017 Renault Duster 85PS Diesel RxZ,8883.15,2017.0,1461.0,Comprehensive,Manual,58000.0,First Owner,Diesel,5.0,19.87 kmpl,SUV,Pune,2017.0,20k-60k,83.0,19.87,kmpl,3.424442852076294
2016 Hyundai Creta 1.6 SX Automatic Diesel,11062.25,2016.0,1582.0,Comprehensive,Automatic,72000.0,Second Owner,Diesel,5.0,17.6 kmpl,SUV,Pune,2016.0,60k-100k,126.0,17.6,kmpl,3.4434192395951095
2016 Maruti Vitara Brezza ZDi Plus,9016.57,2016.0,1248.0,Comprehensive,Manual,54000.0,First Owner,Diesel,5.0,24.3 kmpl,SUV,Pune,2016.0,20k-60k,88.0,24.3,kmpl,3.4257677270832607
2021 Honda WR-V VX,8883.15,2021.0,1199.0,Comprehensive,Manual,11000.0,First Owner,Petrol,5.0,16.5 kmpl,SUV,Pune,2021.0,0-20k,88.0,16.5,kmpl,3.424442852076294
2018 Honda Jazz 1.2 V i VTEC,6615.11,2018.0,1199.0,Third Party,Manual,35010.0,First Owner,Petrol,5.0,18.7 kmpl,Hatchback,Pune,2018.0,20k-60k,88.0,18.7,kmpl,3.397134819835788
2014 Maruti Swift Dzire ZXI,5725.69,2014.0,1197.0,Comprehensive,Manual,20000.0,First Owner,Petrol,5.0,19.1 kmpl,Sedan,Pune,2014.0,0-20k,85.0,19.1,kmpl,3.38295745288895
2016 Hyundai Grand i10 Asta Option AT,6281.58,2016.0,1197.0,Comprehensive,Automatic,25000.0,First Owner,Petrol,5.0,18.9 kmpl,Hatchback,Pune,2016.0,20k-60k,82.0,18.9,kmpl,3.3921176798569928
2012 Mitsubishi Pajero Sport 4X4,7726.9,2012.0,2360.0,Comprehensive,Manual,85000.0,First Owner,Diesel,7.0,13.5 kmpl,SUV,Pune,2012.0,60k-100k,175.0,13.5,kmpl,3.411792085267235
2013 Nissan Micra XV CVT,4169.19,2013.0,1198.0,Comprehensive,Automatic,50100.0,Second Owner,Petrol,5.0,19.34 kmpl,Hatchback,Pune,2013.0,20k-60k,76.0,19.34,kmpl,3.3498286097594283
2017 Toyota Innova Crysta 2.4 VX MT 8 STR,21068.31,2017.0,2360.0,Third Party,Manual,120000.0,First Owner,Diesel,8.0,13.68 kmpl,MUV,Pune,2017.0,100k+,147.0,13.68,kmpl,3.493151454640183
2019 Hyundai Venue S,8838.68,2019.0,1197.0,Comprehensive,Manual,22000.0,First Owner,Petrol,5.0,17.52 kmpl,SUV,Pune,2019.0,20k-60k,81.0,17.52,kmpl,3.4239956514255785
2016 Maruti Celerio VXI AT,4725.08,2016.0,998.0,Comprehensive,Automatic,33000.0,Second Owner,Petrol,5.0,23.1 kmpl,Hatchback,Pune,2016.0,20k-60k,67.0,23.1,kmpl,3.3632339561399833
2017 Honda Jazz 1.2 VX i VTEC,6392.76,2017.0,1199.0,Comprehensive,Manual,29539.0,Second Owner,Petrol,5.0,18.7 kmpl,Hatchback,Pune,2017.0,20k-60k,88.0,18.7,kmpl,3.3938268572128387
2021 Hyundai Verna SX Opt Turbo,14453.19,2021.0,998.0,Comprehensive,Automatic,23000.0,First Owner,Petrol,5.0,19.2 kmpl,Sedan,Mumbai,2021.0,20k-60k,118.0,19.2,kmpl,3.465098696346523
2021 Toyota Innova Crysta 2.4 GX 8 STR AT,25559.91,2021.0,2360.0,Comprehensive,Automatic,28000.0,Second Owner,Diesel,8.0,12 kmpl,MUV,Mumbai,2021.0,20k-60k,148.0,13.0,kmpl,3.506482565267689
2019 Skoda Octavia 1.8 TSI AT L K,22068.91,2019.0,1798.0,Comprehensive,Automatic,30990.0,First Owner,Petrol,5.0,15.1 kmpl,Sedan,Mumbai,2019.0,20k-60k,178.0,15.1,kmpl,3.4964149993708267
2013 Hyundai Verna 1.6 SX VTVT (O),4891.85,2013.0,1591.0,Comprehensive,Manual,55000.0,First Owner,Petrol,5.0,17.1 kmpl,Sedan,Pune,2013.0,20k-60k,121.0,17.1,kmpl,3.366870643566446
2014 Hyundai EON Era,2779.46,2014.0,998.0,Third Party,Manual,70000.0,First Owner,Petrol,5.0,21.1 kmpl,Hatchback,Pune,2014.0,60k-100k,58.0,21.1,kmpl,3.303205809563907
2011 Honda City 1.5 S MT,3502.12,2011.0,1497.0,Third Party,Manual,66000.0,First Owner,Petrol,5.0,17 kmpl,Sedan,Pune,2011.0,60k-100k,116.39,17.0,kmpl,3.3303950048245206
2012 Hyundai i10 Magna,2568.22,2012.0,1197.0,Third Party,Manual,71000.0,Second Owner,Petrol,5.0,20.36 kmpl,Hatchback,Pune,2012.0,60k-100k,78.0,20.36,kmpl,3.293516418465247
2014 Tata Nano Twist XT,2167.98,2014.0,998.0,Comprehensive,Manual,36000.0,First Owner,Petrol,4.0,25.4 kmpl,Hatchback,Pune,2014.0,20k-60k,58.0,25.4,kmpl,3.2720495782982733
2018 Ford Ecosport 1.5 TDCi Titanium Plus BSIV,8894.27,2018.0,1498.0,Comprehensive,Manual,105000.0,First Owner,Diesel,5.0,22.77 kmpl,SUV,Mumbai,2018.0,100k+,98.0,22.77,kmpl,3.4245542345521067
2019 Hyundai Venue SX Turbo,9505.75,2019.0,998.0,Third Party,Manual,50000.0,First Owner,Petrol,5.0,18.27 kmpl,SUV,Pune,2019.0,20k-60k,118.0,18.27,kmpl,3.4304209812367006
2019 Maruti SX4 S Cross Delta DDiS 200 SH,10506.36,2019.0,1248.0,Third Party,Manual,81000.0,First Owner,Diesel,5.0,25.1 kmpl,SUV,Pune,2019.0,60k-100k,88.0,25.1,kmpl,3.439058576213946
2014 Renault Scala Diesel RxL,4280.37,2014.0,1461.0,Third Party,Manual,90000.0,First Owner,Diesel,5.0,21.64 kmpl,Sedan,Pune,2014.0,60k-100k,84.0,21.64,kmpl,3.3526844981655155
2014 Hyundai Verna 1.4 VTVT,6003.63,2014.0,1396.0,Third Party,Manual,70000.0,First Owner,Petrol,5.0,17.43 kmpl,Sedan,Pune,2014.0,60k-100k,105.0,17.43,kmpl,3.387671747794786
2017 Hyundai Creta 1.6 SX Diesel,10673.13,2017.0,1582.0,Third Party,Manual,95000.0,First Owner,Diesel,5.0,20.5 kmpl,SUV,Pune,2017.0,60k-100k,126.0,20.5,kmpl,3.440396916274224
